"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.060173231E0,-5.249488354E-2,6.059975624E-1,-5.216789246E-2,6.104999979E-1
3.069534616E0,-6.350478530E-2,6.064896584E-1,-5.313491821E-2,6.121159065E-1
3.079775231E0,-1.273909211E-1,8.486976624E-1,-4.159765244E-1,9.537046910E-1
3.089537462E0,-7.344454527E-3,9.580993652E-1,-7.326655388E-1,1.206153857E0
3.099893692E0,-1.499068737E-2,9.471378326E-1,-7.258019447E-1,1.193349596E0
3.110955231E0,-6.570747495E-2,9.486970901E-1,-4.355425835E-1,1.045964140E0
3.119524231E0,-7.359102368E-2,9.412741661E-1,-4.310088158E-1,1.037873448E0
3.129582769E0,-1.370251477E-1,1.029582977E0,-1.829252243E-1,1.054646214E0
3.139556154E0,-1.445508599E-1,1.023378849E0,-1.791591644E-1,1.048950536E0
3.149536308E0,-1.237389743E-1,1.147231102E0,-5.710506439E-2,1.155297158E0
3.159744616E0,-1.258367300E-2,1.210220337E0,-1.754837036E-1,1.222941594E0
3.169522308E0,-2.091395855E-2,1.198989391E0,-1.683130264E-1,1.210926186E0
3.179858539E0,-1.669576764E-1,1.265687943E0,-1.462779045E-1,1.285005081E0
3.189580539E0,-1.720268726E-1,1.252776146E0,-1.377491951E-1,1.272012640E0
3.199528000E0,-6.817093492E-2,1.239328384E0,1.307621002E-1,1.248070850E0
3.209579077E0,2.759885788E-2,1.180840969E0,4.429101944E-1,1.261473952E0
3.219523385E0,1.898324490E-2,1.172928810E0,4.479389191E-1,1.255695677E0
3.229515692E0,4.599096477E-1,1.096729755E0,1.000929832E0,1.554411004E0
3.239561385E0,4.402272999E-1,1.092290878E0,1.003151894E0,1.547001345E0
3.249520692E0,9.121816754E-1,1.163765430E0,1.428443909E0,2.055937107E0
3.259889154E0,8.806481361E-1,1.160005569E0,1.429920197E0,2.041035480E0
3.269527539E0,1.578551292E0,1.313084126E0,9.905519485E-1,2.279738421E0
3.279534923E0,1.803696632E0,1.431816101E0,1.374330521E-1,2.307012512E0
3.289529231E0,1.772179604E0,1.408231258E0,1.531524658E-1,2.268742273E0
3.299695231E0,1.351640701E0,1.255932331E0,-5.311965942E-3,1.845081793E0
3.309524769E0,1.339938521E0,1.236696720E0,8.020401001E-3,1.823435863E0
3.320293077E0,1.012875557E0,5.695991516E-1,1.493731499E0,1.892509941E0
3.329814846E0,1.014075518E0,5.759100914E-1,1.489304543E0,1.891573316E0
3.340149539E0,1.239335656E0,-3.494462967E-1,3.094868660E0,3.352055728E0
3.349531692E0,1.296927333E0,-9.903616905E-1,3.509559631E0,3.870380549E0
3.360038923E0,1.280815363E0,-9.461021423E-1,3.479053497E0,3.826148258E0
3.369591077E0,1.192722201E0,-1.058227539E0,2.129615784E0,2.660393798E0
3.380517077E0,1.172037244E0,-1.035904408E0,2.114413261E0,2.630116477E0
3.389592462E0,7.741992474E-1,-9.841904640E-1,7.488451004E-1,1.459035410E0
3.399643923E0,8.034340143E-1,-8.163862228E-1,-5.957055092E-1,1.291068447E0
3.409526077E0,8.003286719E-1,-8.329439163E-1,-5.845789909E-1,1.294625099E0
3.419784308E0,1.171753764E0,-7.693204880E-1,-9.731812477E-1,1.706441513E0
3.429587077E0,1.162736416E0,-7.854776382E-1,-9.622378349E-1,1.701420802E0
3.439534077E0,1.535890818E0,-9.272994995E-1,-3.236212730E-1,1.823067660E0
3.449534692E0,1.514721870E0,-9.288897514E-1,-3.225235939E-1,1.805890358E0
3.459528308E0,1.767416000E0,-1.002259254E0,2.654170990E-1,2.049080078E0
3.469551000E0,1.784636617E0,-8.667292595E-1,-1.711201668E-1,1.991338639E0
3.479642692E0,1.760459661E0,-8.629813194E-1,-1.734099388E-1,1.968254553E0
3.490246616E0,1.416054249E0,-7.369408607E-1,-4.278283119E-1,1.652673147E0
3.499535308E0,1.396883965E0,-7.366838455E-1,-4.276967049E-1,1.636127247E0
3.509577231E0,1.114456177E0,-7.028546333E-1,-3.206410408E-1,1.356033880E0
3.520129308E0,7.509994507E-1,-7.653546333E-1,-1.024255753E-1,1.077153141E0
3.529560616E0,7.396228313E-1,-7.570261955E-1,-1.078243256E-1,1.063840532E0
3.539970616E0,5.391788483E-1,-6.960844994E-1,-2.459559441E-1,9.141891419E-1
3.550284692E0,5.304739475E-1,-6.866998672E-1,-2.520775795E-1,9.036052361E-1
3.560742308E0,2.713032961E-1,-5.865411758E-1,-3.010621071E-1,7.129336728E-1
3.570241154E0,2.639406323E-1,-5.773949623E-1,-3.070130348E-1,7.051996905E-1
3.579524000E0,5.271106958E-1,-5.641279221E-1,-3.958163261E-1,8.676154460E-1
3.589525154E0,6.413843632E-1,-6.052021980E-1,-3.559904099E-1,9.509851596E-1
3.599637385E0,6.226928234E-1,-5.938701630E-1,-3.629589081E-1,9.338989730E-1
3.609899692E0,9.133636951E-1,-6.002578735E-1,-5.812940598E-1,1.237919843E0
3.619516846E0,8.928589821E-1,-5.897431374E-1,-5.875205994E-1,1.220727072E0
3.629523000E0,9.823813438E-1,-5.792188644E-1,-6.076841354E-1,1.292225834E0
3.640539385E0,9.635753632E-1,-5.692353249E-1,-6.134939194E-1,1.276276273E0
3.649526692E0,1.067080617E0,-5.230231285E-1,-6.411085129E-1,1.350271958E0
3.659539923E0,9.473272562E-1,-4.771685600E-1,-3.921189308E-1,1.130874008E0
3.669557231E0,9.315214753E-1,-4.639186859E-1,-4.000296593E-1,1.114888575E0
3.679745539E0,4.581888020E-1,-3.296351433E-1,-1.522216797E-1,5.846090538E-1
3.690247923E0,4.513614774E-1,-3.168377876E-1,-1.601848602E-1,5.742582663E-1
3.699551846E0,4.240356982E-1,-8.414220810E-2,-4.541883469E-1,6.270352773E-1
3.709602308E0,4.202853739E-1,-7.651233673E-2,-4.589214325E-1,6.269791180E-1
3.719855308E0,5.734032393E-1,4.580497742E-2,-5.486874580E-1,7.949511289E-1
3.729532846E0,5.119924545E-1,3.869533539E-2,-3.788380623E-1,6.380845398E-1
3.739545923E0,5.050213337E-1,4.707860947E-2,-3.838496208E-1,6.360844868E-1
3.749525923E0,4.705233574E-1,1.772384644E-1,-5.590877533E-1,7.519207531E-1
3.759582077E0,4.646521211E-1,1.825642586E-1,-5.621747971E-1,7.518455989E-1
3.769538077E0,6.849658489E-1,2.686138153E-1,-9.386997223E-1,1.192681334E0
3.780502231E0,5.099751353E-1,3.459544182E-1,-7.028594017E-1,9.347568864E-1
3.789555154E0,5.053501129E-1,3.486981392E-1,-7.043480873E-1,9.343850154E-1
3.799681462E0,8.101824522E-1,3.463678360E-1,-5.833907127E-1,1.056745479E0
3.809524769E0,8.068871498E-1,3.504610062E-1,-5.858073235E-1,1.056910597E0
3.820014077E0,8.878850937E-1,4.336614609E-1,-4.514212608E-1,1.086362443E0
3.829530000E0,8.874416351E-1,4.357209206E-1,-4.527039528E-1,1.087357460E0
3.839562000E0,7.734706402E-1,6.076178551E-1,-3.954486847E-1,1.060111292E0
3.849534385E0,4.831724465E-1,7.534561157E-1,-1.473073959E-1,9.071114597E-1
3.859561308E0,4.898051918E-1,7.542381287E-1,-1.481781006E-1,9.114499603E-1
3.870084462E0,3.514204621E-1,8.702597618E-1,2.016954422E-1,9.599632522E-1
3.880892077E0,3.616927266E-1,8.715195656E-1,2.003383636E-1,9.646260631E-1
3.889623231E0,3.515341580E-1,1.007556915E0,-5.039882660E-2,1.068310462E0
3.899724539E0,1.310566962E-1,1.097370625E0,3.688621521E-2,1.105784219E0
3.909557308E0,1.469201148E-1,1.088236332E0,4.191017151E-2,1.098908684E0
3.919591923E0,4.107663035E-2,1.108789921E0,2.464771271E-1,1.136597269E0
3.929723846E0,6.002533436E-2,1.100580692E0,2.508583069E-1,1.130402933E0
3.941009308E0,-1.644098908E-1,1.187290192E0,5.617361069E-1,1.323720539E0
3.949521231E0,-1.515146941E-1,1.180726528E0,5.654373169E-1,1.317873741E0
3.959578308E0,-3.492603898E-1,1.202054501E0,1.361166000E0,1.849240580E0
3.969531462E0,-1.560259014E-1,1.276079178E0,2.383383751E0,2.707995616E0
3.979546154E0,-1.357107013E-1,1.280739784E0,2.379742622E0,2.705898508E0
3.989514539E0,3.711465895E-1,1.423005581E0,2.104876518E0,2.567722694E0
3.999519000E0,3.814052939E-1,1.421487808E0,2.105559349E0,2.568944873E0
4.009534692E0,3.430918455E-1,1.375756741E0,1.222235680E0,1.871971870E0
4.019677154E0,3.574367166E-1,1.363651752E0,1.229662895E0,1.870662435E0
4.029517923E0,-7.417947054E-3,1.086896896E0,6.600637436E-1,1.271646191E0
4.039520923E0,-8.507727385E-1,4.320292473E-1,1.696469307E0,1.946399659E0
4.049541000E0,-8.136398196E-1,4.536094666E-1,1.681928635E0,1.922668780E0
4.060721616E0,-1.169815302E0,-4.118323326E-1,2.914126396E0,3.167050104E0
4.069564462E0,-1.126701355E0,-3.642854691E-1,2.883742332E0,3.117391487E0
4.079563154E0,-1.429189920E0,-1.029728413E0,3.618535995E0,4.024515770E0
4.089524769E0,-1.382165313E0,-9.696598053E-1,2.969867706E0,3.416245788E0
4.099524231E0,-1.255349278E0,-1.331963539E0,3.074305534E0,3.577902067E0
4.109521846E0,-1.232035756E0,-1.116485119E0,1.369688988E0,2.154181758E0
4.119533846E0,-1.212149382E0,-1.099637985E0,1.359990120E0,2.127929263E0
4.129518692E0,-1.359128952E0,-5.399656296E-1,-7.041583061E-1,1.623155356E0
4.139533539E0,-1.342647552E0,-5.531530380E-1,-6.960415840E-1,1.610327489E0
4.149663462E0,-1.315247059E0,-1.546492577E-1,-1.434505463E0,1.952331207E0
4.159529154E0,-8.866874576E-1,7.986402512E-2,-1.029137611E0,1.360778135E0
4.170929846E0,-8.738808036E-1,6.269311905E-2,-1.018492699E0,1.343475144E0
4.179669077E0,-5.574581623E-1,2.253031731E-1,-1.080339909E0,1.236388062E0
4.189679385E0,-5.497406721E-1,2.128944397E-1,-1.072601795E0,1.223933601E0
4.199537846E0,-4.381583035E-1,2.843484879E-1,-1.151831150E0,1.264733869E0
4.209566539E0,-4.358444512E-1,2.739720345E-1,-1.145425320E0,1.255794658E0
4.219564539E0,4.202193022E-1,1.623630524E-3,-6.852531433E-1,8.038400143E-1
4.229774154E0,4.524932504E-1,-2.679052353E-1,3.492155075E-1,6.312486257E-1
4.239513000E0,4.435387254E-1,-2.606616020E-1,3.445768356E-1,6.191964691E-1
4.249977308E0,-1.441584378E-1,-3.618321419E-1,9.183320999E-1,9.975159146E-1
4.259540231E0,-1.417857707E-1,-3.506870270E-1,9.116220474E-1,9.869849811E-1
4.270259000E0,-7.587033510E-1,-3.416123390E-1,1.940765381E-1,8.543977222E-1
4.279557077E0,-1.408475876E0,-1.249961853E-1,-9.198307991E-1,1.686866040E0
4.289513385E0,-1.380723476E0,-1.423144341E-1,-9.084734917E-1,1.658907713E0
4.299534923E0,-1.066933751E0,-4.074573517E-2,-1.681167603E0,1.991565302E0
4.309614231E0,-1.046513438E0,-6.104707718E-2,-1.667957306E0,1.970025050E0
4.320291462E0,-8.344678283E-1,-5.023670197E-2,-1.568081379E0,1.777002953E0
4.329530462E0,-8.273194432E-1,-6.028509140E-2,-1.561573505E0,1.768220452E0
4.339518308E0,-9.556770325E-2,-2.308950424E-1,-1.168194294E0,1.194622792E0
4.349528154E0,5.699368715E-1,-3.341245651E-1,-7.208843231E-1,9.778248667E-1
4.359575462E0,5.417398214E-1,-3.247117996E-1,-7.276878357E-1,9.635607781E-1
4.370013769E0,6.124542952E-1,-2.310991287E-1,-1.155977249E0,1.328454166E0
4.379588308E0,5.898461342E-1,-2.277040482E-1,-1.158711433E0,1.319992341E0
4.389632231E0,3.079051375E-1,4.925918579E-2,-1.707891464E0,1.736123640E0
4.400339539E0,2.125263363E-1,2.347426414E-1,-1.517114639E0,1.549809143E0
4.409549846E0,2.087044567E-1,2.305893898E-1,-1.514632225E0,1.546234068E0
4.419544923E0,9.487813711E-2,3.653244972E-1,-8.806743622E-1,9.581498742E-1
4.429906231E0,9.048908949E-2,3.677511215E-1,-8.822765350E-1,9.601255371E-1
4.440698923E0,9.030903876E-2,4.182109833E-1,-5.201511383E-1,6.735082447E-1
4.449563846E0,8.499610424E-2,4.226408005E-1,-5.230045319E-1,6.777782265E-1
4.459542154E0,7.097958773E-2,4.635553360E-1,-4.705247879E-1,6.643156083E-1
4.469613077E0,-2.191652954E-1,5.254621506E-1,-4.823627472E-1,7.462021966E-1
4.479542308E0,-2.193978876E-1,5.264539719E-1,-4.829788208E-1,7.473672182E-1
4.489530846E0,-5.195790529E-1,5.135211945E-1,1.855087280E-2,7.307602509E-1
4.500143385E0,-5.178722143E-1,5.169391632E-1,1.648139954E-2,7.319080307E-1
4.509547769E0,-5.253600478E-1,4.471168518E-1,3.186731339E-1,7.599139591E-1
4.519517539E0,-5.276062489E-1,4.532713890E-1,3.148488998E-1,7.635136775E-1
4.529515462E0,-5.334149003E-1,4.589877129E-1,3.048429489E-1,7.668966032E-1
4.539513769E0,-4.091865122E-1,5.964598656E-1,1.498746872E-1,7.386882935E-1
4.549521846E0,-4.188620746E-1,5.931496620E-1,1.517391205E-1,7.418198702E-1
4.559538000E0,-2.210270166E-1,7.651576996E-1,-7.423400879E-2,7.998937026E-1
4.569515693E0,-2.392299771E-1,7.566137314E-1,-6.922054291E-2,7.965467997E-1
4.579547154E0,-1.164331138E-1,9.166512489E-1,-1.420555115E-1,9.348721573E-1
4.589514846E0,-1.375737637E-1,9.020333290E-1,-1.331901550E-1,9.221335503E-1
4.599784308E0,-1.168047786E-1,1.024535656E0,-1.574134827E-1,1.043118244E0
4.609515462E0,-2.486983389E-1,1.147814751E0,-1.781673431E-1,1.187886008E0
4.619604385E0,-2.602367997E-1,1.125247478E0,-1.640253067E-1,1.166537347E0
4.629525231E0,-3.346217573E-1,1.225776196E0,-2.625732422E-1,1.297475899E0
4.639637000E0,-3.425227702E-1,1.200617313E0,-2.465677261E-1,1.272634836E0
4.649563693E0,-4.972402453E-1,1.254658699E0,-3.986263275E-2,1.350187151E0
4.659706308E0,-2.334460318E-1,1.162866592E0,6.338949203E-1,1.344834016E0
4.669519462E0,-2.462119460E-1,1.147360802E0,6.439619064E-1,1.338560446E0
4.680201154E0,-1.833184808E-2,1.028439999E0,1.277769089E0,1.640341041E0
4.689548539E0,-3.701531887E-2,1.019551754E0,1.283676147E0,1.639719599E0
4.699580308E0,7.050938904E-2,1.123757362E0,1.494901657E0,1.871505583E0
4.709565769E0,5.687288195E-2,1.115276814E0,1.500601768E0,1.870530022E0
4.719556846E0,4.157075286E-1,1.384505749E0,1.543178558E0,2.114490241E0
4.729532077E0,8.111516833E-1,1.707286835E0,9.605093002E-1,2.120229588E0
4.740172693E0,7.930660248E-1,1.681685925E0,9.778299332E-1,2.100755256E0
4.749528539E0,7.894026041E-1,1.762027740E0,3.745803833E-1,1.966776218E0
4.760081385E0,7.812510133E-1,1.732933521E0,3.943605423E-1,1.941373733E0
4.770062000E0,1.398997754E-1,1.316173553E0,7.346496582E-1,1.513801470E0
4.780632308E0,-6.514144689E-2,5.335855484E-1,2.119828224E0,2.186922186E0
4.789531462E0,-5.146449059E-2,5.471692085E-1,2.110356331E0,2.180744501E0
4.799523693E0,5.425852537E-2,-2.577128410E-1,3.232511520E0,3.243222260E0
4.809897539E0,6.753589958E-2,-2.229952812E-1,3.209064484E0,3.217511904E0
4.819540616E0,-1.102538481E-1,-6.154856682E-1,2.629981041E0,2.703290364E0
4.829542154E0,-1.018396318E-1,-5.909919739E-1,2.613728523E0,2.681644946E0
4.844191231E0,-2.584449053E-1,-6.824140549E-1,8.019189835E-1,1.084230957E0
4.849707308E0,-6.171517968E-1,-7.870874405E-1,-3.080096245E-1,1.046543314E0
4.860709462E0,-6.101361513E-1,-8.049578667E-1,-2.963128090E-1,1.052627461E0
4.869540154E0,-2.142648697E-1,-8.990736008E-1,-7.337002754E-1,1.180067315E0
4.879544231E0,-2.057589293E-1,-9.223194122E-1,-7.183051109E-1,1.187001292E0
4.889564693E0,2.021947876E-2,-8.801989555E-1,-1.116361618E0,1.421767312E0
4.899635769E0,2.602215484E-2,-9.049239159E-1,-1.099740982E0,1.424427841E0
4.909561231E0,2.692214549E-1,-8.460030556E-1,-1.125741005E0,1.433699471E0
4.919546000E0,3.101744056E-1,-7.320384979E-1,-7.223629951E-1,1.074195895E0
4.929554923E0,2.984237671E-1,-7.455019951E-1,-7.130389214E-1,1.073896863E0
4.939991231E0,3.874091506E-1,-5.724925995E-1,-4.236431122E-1,8.107447890E-1
4.949553693E0,3.717358112E-1,-5.816669464E-1,-4.171295166E-1,8.065488104E-1
4.959522539E0,3.706261516E-1,-5.117974281E-1,-5.189003944E-1,8.176539433E-1
4.969533616E0,3.560383022E-1,-5.204968452E-1,-5.126385689E-1,8.126983086E-1
4.979518539E0,1.272447109E-1,-4.692416191E-1,-7.436242104E-1,8.884570219E-1
4.989528923E0,-1.134694815E-1,-3.984885216E-1,-8.445429802E-1,9.407025409E-1
4.999525846E0,-1.268102974E-1,-4.052739143E-1,-8.395237923E-1,9.408124122E-1
5.009633616E0,-2.830619514E-1,-3.265881538E-1,-1.009529114E0,1.098149772E0
5.019551769E0,-2.975081205E-1,-3.298697472E-1,-1.006879807E0,1.100514460E0
5.031267000E0,-3.103674650E-1,-2.889027596E-1,-1.030114174E0,1.113969470E0
5.039539385E0,1.112720370E-2,-3.132185936E-1,-8.777370453E-1,9.320150335E-1
5.049547693E0,-1.172229648E-2,-3.055305481E-1,-8.824043274E-1,9.338756475E-1
5.059808000E0,-5.106295645E-2,-2.817258835E-1,-5.847907066E-1,6.511198580E-1
5.069891308E0,-7.517547905E-2,-2.671599388E-1,-5.940423012E-1,6.556767810E-1
5.079621462E0,8.483290672E-2,-2.684445381E-1,-4.780702591E-1,5.548065111E-1
5.089528769E0,6.522494555E-2,-2.541046143E-1,-4.871587753E-1,5.533056306E-1
5.099525769E0,4.359896779E-1,-2.717618942E-1,-7.501664162E-1,9.092255927E-1
5.109561231E0,4.892364740E-1,-1.655654907E-1,-8.862986565E-1,1.025811663E0
5.119706923E0,4.749501348E-1,-1.550226212E-1,-8.928303719E-1,1.023110804E0
5.130235539E0,2.839977741E-1,-3.534126282E-2,-9.106335640E-1,9.545455612E-1
5.139521154E0,2.762042284E-1,-2.649641037E-2,-9.162697792E-1,9.573615534E-1
5.149524077E0,2.991544008E-1,1.023945808E-1,-7.366862297E-1,8.016761234E-1
5.160544462E0,3.162577450E-1,1.231265068E-1,-2.751197815E-1,4.368867040E-1
5.169533154E0,3.144101501E-1,1.364555359E-1,-2.840337753E-1,4.451393504E-1
5.179524923E0,4.905521870E-2,2.624797821E-1,-1.508417130E-1,3.066843212E-1
5.189518231E0,5.570545793E-2,2.715854645E-1,-1.573047638E-1,3.187578254E-1
5.199639077E0,-4.305537343E-1,4.702963829E-1,-5.872502327E-1,8.668437239E-1
5.210191616E0,-4.096132815E-1,4.679803848E-1,-5.867104530E-1,8.549958109E-1
5.219533462E0,-6.605154276E-1,5.880465508E-1,-5.164551735E-1,1.024111968E0
5.229770308E0,-1.886390895E-1,6.507105827E-1,-5.883798599E-1,8.973292752E-1
5.239655769E0,-1.766571850E-1,6.436152458E-1,-5.840950012E-1,8.869133645E-1
5.249701846E0,1.371108592E-1,6.015176773E-1,-6.074986458E-1,8.658391932E-1
5.259530616E0,1.402582526E-1,5.941119194E-1,-6.026167870E-1,8.577810572E-1
5.269780769E0,1.223411262E-1,5.745019913E-1,-5.926222801E-1,8.343986194E-1
5.279527462E0,1.271623969E-1,5.666184425E-1,-5.874581337E-1,8.260349832E-1
5.289529077E0,1.310228109E-1,4.534578323E-1,-3.905310631E-1,6.126218197E-1
5.299520769E0,3.858142197E-1,3.819499016E-1,-3.339586258E-1,6.373905421E-1
5.309542769E0,3.906815946E-1,3.773427010E-1,-3.309965134E-1,6.360647091E-1
5.319533077E0,4.852662683E-1,4.401812553E-1,-2.092847824E-1,6.877812216E-1
5.329759154E0,4.883819818E-1,4.364295006E-1,-2.068319321E-1,6.868530536E-1
5.339539308E0,4.799644351E-1,5.299639702E-1,-6.555366516E-2,7.180006627E-1
5.349515231E0,2.421213984E-1,7.228941917E-1,-2.122273445E-1,7.913527847E-1
5.359531308E0,2.488893569E-1,7.170443535E-1,-2.084498405E-1,7.871148918E-1
5.370291846E0,1.266615093E-1,9.635872841E-1,-1.735873222E-1,9.872568817E-1
5.379526539E0,1.408444047E-1,9.561443329E-1,-1.689219475E-1,9.811135286E-1
5.389536154E0,-9.621728957E-2,1.242888927E0,1.225395203E-1,1.252615898E0
5.399523462E0,-7.660384476E-2,1.236853123E0,1.261606216E-1,1.245628475E0
5.410719693E0,-3.162281215E-1,1.451075077E0,9.748210907E-1,1.776483961E0
5.419517616E0,-9.065691382E-2,1.721465588E0,1.562128067E0,2.326350477E0
5.429529539E0,-7.423148304E-2,1.722863674E0,1.560822487E0,2.325926995E0
5.439516616E0,2.896524966E-1,2.121992588E0,1.598620415E0,2.672515359E0
5.449537616E0,2.973057628E-1,2.118206024E0,1.601103783E0,2.671838468E0
5.459564077E0,2.869435549E-1,2.152273178E0,1.249118805E0,2.504977889E0
5.469620693E0,2.908182144E-1,2.146523952E0,1.253044128E0,2.502450779E0
5.479529077E0,-1.742673665E-2,1.639699936E0,1.622652054E0,2.306928534E0
5.489845000E0,-1.352259070E-1,1.020704746E0,2.671765327E0,2.863294290E0
5.499540769E0,-1.287152171E-1,1.041131496E0,2.657664299E0,2.857219265E0
5.509519077E0,-6.355566978E-1,3.601117134E-1,3.453595161E0,3.530004575E0
5.519529923E0,-6.197375059E-1,4.061579704E-1,3.422461510E0,3.501754083E0
5.529534385E0,-1.127224565E0,-1.084895134E-1,3.446137428E0,3.627432752E0
5.539525385E0,-1.845293164E0,-5.135197639E-1,2.833404541E0,3.420086359E0
5.549544846E0,-1.810351968E0,-4.858074188E-1,2.815332413E0,3.382229988E0
5.559524231E0,-2.254175901E0,-8.162326813E-1,1.894581795E0,3.055648043E0
5.569538154E0,-2.211806536E0,-8.048686981E-1,1.887632370E0,3.017127398E0
5.579548616E0,-2.175405741E0,-1.029436588E0,3.711595535E-1,2.435136390E0
5.589590616E0,-2.136357784E0,-1.038999557E0,3.780269623E-1,2.405503907E0
5.599517693E0,-1.724664569E0,-1.205604553E0,-8.858113289E-1,2.283114523E0
5.609526539E0,-1.143941045E0,-1.226493359E0,-1.567175388E0,2.295414074E0
5.619742231E0,-1.139525652E0,-1.240729809E0,-1.557797909E0,2.294485453E0
5.629528154E0,-9.925857782E-1,-1.161110401E0,-1.479993343E0,2.126918942E0
5.639536770E0,-9.943989515E-1,-1.167802811E0,-1.475656033E0,2.128415703E0
5.649541923E0,-9.568357468E-1,-8.817148209E-1,-1.552715302E0,2.025803663E0
5.659530385E0,-9.502935410E-1,-8.853788376E-1,-1.550141335E0,2.022348055E0
5.669540385E0,-1.379839897E0,-7.100915909E-1,-1.439537048E0,2.116708559E0
5.679526385E0,-1.738525152E0,-5.819902420E-1,-1.330607414E0,2.265325239E0
5.690896308E0,-1.693395972E0,-5.835361481E-1,-1.327946663E0,2.229696548E0
5.699546308E0,-1.862601399E0,-4.809432030E-1,-1.382667065E0,2.369041694E0
5.709540846E0,-1.814227819E0,-4.797306061E-1,-1.381145000E0,2.330048400E0
5.719522770E0,-1.747483492E0,-4.911341667E-1,-1.063370705E0,2.103727306E0
5.729547308E0,-1.394281864E0,-5.018343925E-1,-9.985175133E-1,1.786867902E0
5.739523846E0,-1.364162445E0,-4.894256592E-1,-1.004752636E0,1.763520488E0
5.749552154E0,-9.641080499E-1,-4.561266899E-1,-9.229917526E-1,1.410485613E0
5.759598385E0,-9.435539246E-1,-4.410495758E-1,-9.313879013E-1,1.397248067E0
5.769530539E0,-6.984727383E-1,-3.359971046E-1,-1.130707264E0,1.370859999E0
5.779530077E0,-6.847633123E-1,-3.229689598E-1,-1.138132572E0,1.366951168E0
5.789674077E0,-3.552284241E-1,-2.468733788E-1,-1.027656555E0,1.114994033E0
5.801426000E0,6.763756275E-2,-1.924452782E-1,-7.596325874E-1,7.865441455E-1
5.809569308E0,6.709235907E-2,-1.758179665E-1,-7.703070641E-1,7.929604750E-1
5.819525539E0,-1.529622078E-1,-9.637689590E-2,-3.930506706E-1,4.326369988E-1
5.829625308E0,-1.543208957E-1,-7.735586166E-2,-4.051995277E-1,4.404378792E-1
5.839682923E0,-1.288081408E-1,1.180453300E-1,-6.040205956E-1,6.287822492E-1
5.850181770E0,-2.570784092E-1,2.736535072E-1,-7.543320656E-1,8.426104768E-1
5.859534308E0,-2.591365576E-1,2.823166847E-1,-7.599120140E-1,8.510703467E-1
5.869534846E0,-3.606498241E-1,3.366947174E-1,-6.455097198E-1,8.124742622E-1
5.879518770E0,-3.645111918E-1,3.439860344E-1,-6.503391266E-1,8.210577205E-1
5.889529923E0,-4.980323911E-1,3.965411186E-1,-4.960641861E-1,8.070692647E-1
5.899523308E0,-5.052496195E-1,4.047894478E-1,-5.017032623E-1,8.190469086E-1
5.909745308E0,-4.480527639E-1,3.828797340E-1,-6.461014748E-1,8.745257490E-1
5.919527616E0,-5.269796252E-1,3.647117615E-1,-4.882555008E-1,8.056771242E-1
5.929524846E0,-5.355615616E-1,3.690824509E-1,-4.915428162E-1,8.152682883E-1
5.939534308E0,-4.246997833E-1,4.034132957E-1,-4.132623672E-1,7.168667779E-1
5.949673000E0,-4.415391684E-1,4.103922844E-1,-4.186611176E-1,7.339317377E-1
5.959526770E0,-3.111895919E-1,4.426240921E-1,-1.474847794E-1,5.608090666E-1
5.969521308E0,-3.286870122E-1,4.491205215E-1,-1.525440216E-1,5.770737157E-1
5.979522770E0,-5.001703501E-1,5.573759079E-1,-1.143445969E-1,7.575704381E-1
5.989520154E0,-6.254431009E-1,6.391725540E-1,-4.776954651E-2,8.955459541E-1
5.999778693E0,-6.345514059E-1,6.381430626E-1,-4.765987396E-2,9.011956051E-1
6.009547231E0,-7.293316126E-1,7.685027122E-1,-1.204805374E-1,1.066319173E0
6.019526385E0,-7.348197699E-1,7.606291771E-1,-1.159629822E-1,1.063938087E0
6.029526539E0,-6.477186084E-1,9.278450012E-1,-3.560504913E-1,1.186257853E0
